trade_date,symbol,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down,is_trading,is_st,listed_days,suspend_reason,next_trade_date,adj_close,return_1d,can_buy,can_sell
2024-06-11,000006.SZ,15.5,15.66,15.22,15.37,1378000,21179860.0,1.0,17.2,14.08,1,0,80,,2024-06-12,15.37,-0.017263427109974527,True,True
2024-06-12,000006.SZ,15.26,15.41,14.99,15.14,1380200,20896228.0,1.0,16.91,13.83,1,0,81,,2024-06-13,15.14,-0.014964216005204811,True,True
2024-06-13,000006.SZ,15.05,15.2,14.81,14.96,1382400,20680704.0,1.0,16.65,13.63,1,0,82,,2024-06-14,14.96,-0.011889035667106973,True,True
2024-06-14,000006.SZ,14.9,15.05,14.68,14.83,1384600,20533618.0,1.0,16.46,13.46,1,0,83,,2024-06-17,14.83,-0.008689839572192604,True,True
2024-06-17,000006.SZ,14.79,14.94,14.6,14.75,1386800,20455300.0,1.0,16.31,13.35,1,0,84,,,14.75,-0.0053944706675657095,True,True
2024-01-02,000007.SZ,18.22,18.41,18.04,18.23,1170000,21329100.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-03,18.23,,False,False
2024-01-03,000007.SZ,18.24,18.47,18.06,18.29,1172200,21439538.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-04,18.29,0.003291278113000562,False,False
2024-01-04,000007.SZ,18.27,18.52,18.09,18.34,1174400,21538496.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-05,18.34,0.0027337342810278553,False,False
2024-01-05,000007.SZ,18.3,18.57,18.12,18.39,1176600,21637674.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-08,18.39,0.0027262813522355156,False,False
2024-01-08,000007.SZ,18.32,18.62,18.14,18.44,1178800,21737072.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-09,18.44,0.002718868950516651,False,False
2024-01-09,000007.SZ,18.34,18.67,18.16,18.49,1181000,21836690.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-10,18.49,0.0027114967462038564,False,False
2024-01-10,000007.SZ,18.36,18.71,18.18,18.52,1183200,21912864.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-11,18.52,0.0016224986479178582,False,False
2024-01-11,000007.SZ,18.38,18.75,18.2,18.56,1185400,22001024.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-12,18.56,0.002159827213822796,False,False
2024-01-12,000007.SZ,18.39,18.77,18.21,18.58,1187600,22065608.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-15,18.58,0.0010775862068965747,False,False
2024-01-15,000007.SZ,18.4,18.79,18.22,18.6,1189800,22130280.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-16,18.6,0.0010764262648010892,False,False
2024-01-16,000007.SZ,18.4,18.79,18.22,18.6,1192000,22171200.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-17,18.6,0.0,False,False
2024-01-17,000007.SZ,18.4,18.79,18.22,18.6,1194200,22212120.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-18,18.6,0.0,False,False
2024-01-18,000007.SZ,18.4,18.78,18.22,18.59,1196400,22241076.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-19,18.59,-0.0005376344086022167,False,False
2024-01-19,000007.SZ,18.38,18.76,18.2,18.57,1198600,22258002.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-22,18.57,-0.0010758472296933386,False,False
2024-01-22,000007.SZ,18.37,18.73,18.19,18.54,1200800,22262832.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-23,18.54,-0.001615508885298933,False,False
2024-01-23,000007.SZ,18.35,18.68,18.17,18.5,1203000,22255500.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-24,18.5,-0.0021574973031283085,False,False
2024-01-24,000007.SZ,18.32,18.63,18.14,18.45,1205200,22235940.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-25,18.45,-0.002702702702702786,False,False
2024-01-25,000007.SZ,18.3,18.58,18.12,18.4,1207400,22216160.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-26,18.4,-0.0027100271002710175,False,False
2024-01-26,000007.SZ,18.27,18.52,18.09,18.34,1209600,22184064.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-29,18.34,-0.003260869565217317,False,False
2024-01-29,000007.SZ,18.24,18.46,18.06,18.28,1211800,22151704.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-30,18.28,-0.0032715376226826187,False,False
2024-01-30,000007.SZ,18.21,18.4,18.03,18.22,1214000,22119080.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-01-31,18.22,-0.00328227571115991,False,False
2024-01-31,000007.SZ,18.18,18.36,17.98,18.16,1216200,22086192.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-01,18.16,-0.003293084522502654,False,False
2024-02-01,000007.SZ,18.14,18.32,17.91,18.09,1218400,22040856.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-02,18.09,-0.0038546255506608507,False,False
2024-02-02,000007.SZ,18.12,18.3,17.85,18.03,1220600,22007418.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-05,18.03,-0.0033167495854061757,False,False
2024-02-05,000007.SZ,18.09,18.27,17.8,17.98,1222800,21985944.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-06,17.98,-0.002773155851358844,False,False
2024-02-06,000007.SZ,18.06,18.24,17.74,17.92,1225000,21952000.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-07,17.92,-0.0033370411568408587,False,False
2024-02-07,000007.SZ,18.04,18.22,17.7,17.88,1227200,21942336.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-08,17.88,-0.0022321428571430157,False,False
2024-02-08,000007.SZ,18.02,18.2,17.66,17.84,1229400,21932496.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-09,17.84,-0.0022371364653243075,False,False
2024-02-09,000007.SZ,18.01,18.19,17.64,17.82,1231600,21947112.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-12,17.82,-0.0011210762331838042,False,False
2024-02-12,000007.SZ,18.0,18.18,17.62,17.8,1233800,21961640.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-13,17.8,-0.001122334455667784,False,False
2024-02-13,000007.SZ,17.99,18.17,17.61,17.79,1236000,21988440.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-14,17.79,-0.0005617977528090679,False,False
2024-02-14,000007.SZ,17.99,18.17,17.61,17.79,1238200,22027578.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-15,17.79,0.0,False,False
2024-02-15,000007.SZ,18.0,18.18,17.62,17.8,1240400,22079120.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-16,17.8,0.0005621135469364713,False,False
2024-02-16,000007.SZ,18.01,18.19,17.64,17.82,1242600,22143132.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-19,17.82,0.0011235955056179137,False,False
2024-02-19,000007.SZ,18.02,18.2,17.67,17.85,1244800,22219680.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-20,17.85,0.0016835016835017313,False,False
2024-02-20,000007.SZ,18.05,18.23,17.71,17.89,1247000,22308830.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-21,17.89,0.0022408963585434094,False,False
2024-02-21,000007.SZ,18.06,18.24,17.75,17.93,1249200,22398156.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-22,17.93,0.0022358859698154987,False,False
2024-02-22,000007.SZ,18.09,18.27,17.8,17.98,1251400,22500172.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-23,17.98,0.002788622420524245,False,False
2024-02-23,000007.SZ,18.12,18.3,17.86,18.04,1253600,22614944.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-26,18.04,0.0033370411568409697,False,False
2024-02-26,000007.SZ,18.14,18.32,17.91,18.09,1255800,22717422.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-27,18.09,0.0027716186252773056,False,False
2024-02-27,000007.SZ,18.17,18.35,17.97,18.15,1258000,22832700.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-28,18.15,0.0033167495854062867,False,False
2024-02-28,000007.SZ,18.2,18.39,18.02,18.21,1260200,22948242.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-02-29,18.21,0.0033057851239670644,False,False
2024-02-29,000007.SZ,18.24,18.45,18.06,18.27,1262400,23064048.0,1.0,20.02,16.38,0,0,0,尚未上市,2024-03-01,18.27,0.0032948929159801743,False,False
2024-03-01,000007.SZ,18.26,18.5,18.08,18.32,1264600,23167472.0,1.0,20.02,16.38,1,0,1,,2024-03-04,18.32,0.002736726874657869,False,True
2024-03-04,000007.SZ,18.4,18.67,18.22,18.49,1266800,23423132.0,1.0,20.15,16.49,1,0,2,,2024-03-05,18.49,0.009279475982532759,False,True
2024-03-05,000007.SZ,18.6,18.9,18.41,18.71,1269000,23742990.0,1.0,20.34,16.64,1,0,3,,2024-03-06,18.71,0.01189832341806385,False,True
2024-03-06,000007.SZ,18.84,19.16,18.65,18.97,1271200,24114664.0,1.0,20.58,16.84,1,0,4,,2024-03-07,18.97,0.013896312132549271,False,True
2024-03-07,000007.SZ,19.12,19.45,18.93,19.26,1273400,24525684.0,1.0,20.87,17.07,1,0,5,,2024-03-08,19.26,0.015287295730100237,False,True
2024-03-08,000007.SZ,19.42,19.78,19.23,19.58,1275600,24976248.0,1.0,21.19,17.33,1,0,6,,2024-03-11,19.58,0.016614745586708057,False,True
2024-03-11,000007.SZ,19.75,20.12,19.55,19.92,1277800,25453776.0,1.0,21.54,17.62,1,0,7,,2024-03-12,19.92,0.01736465781409624,False,True
2024-03-12,000007.SZ,20.1,20.47,19.9,20.27,1280000,25945600.0,1.0,21.91,17.93,1,0,8,,2024-03-13,20.27,0.01757028112449799,False,True
2024-03-13,000007.SZ,20.44,20.83,20.24,20.62,1282200,26438964.0,1.0,22.3,18.24,1,0,9,,2024-03-14,20.62,0.017266896891958705,False,True
2024-03-14,000007.SZ,20.79,21.17,20.58,20.96,1284400,26921024.0,1.0,22.68,18.56,1,0,10,,2024-03-15,20.96,0.016488845780795236,False,True
2024-03-15,000007.SZ,21.12,21.49,20.91,21.28,1286600,27378848.0,1.0,23.06,18.86,1,0,11,,2024-03-18,21.28,0.01526717557251911,False,True
2024-03-18,000007.SZ,21.42,21.79,21.21,21.57,1288800,27799416.0,1.0,23.41,19.15,1,0,12,,2024-03-19,21.57,0.013627819548872155,False,True
2024-03-19,000007.SZ,21.7,22.05,21.48,21.83,1291000,28182530.0,1.0,23.73,19.41,1,0,13,,2024-03-20,21.83,0.012053778395920256,False,True
2024-03-20,000007.SZ,21.94,22.26,21.72,22.04,1293200,28502128.0,1.0,24.01,19.65,1,0,14,,2024-03-21,22.04,0.009619789280806312,False,True
2024-03-21,000007.SZ,22.12,22.42,21.9,22.2,1295400,28757880.0,1.0,24.24,19.84,1,0,15,,2024-03-22,22.2,0.007259528130671544,False,True
2024-03-22,000007.SZ,22.26,22.53,22.04,22.31,1297600,28949456.0,1.0,24.42,19.98,1,0,16,,2024-03-25,22.31,0.004954954954955015,False,True
2024-03-25,000007.SZ,22.34,22.58,22.12,22.36,1299800,29063528.0,1.0,24.54,20.08,1,0,17,,2024-03-26,22.36,0.0022411474675034793,False,True
2024-03-26,000007.SZ,22.36,22.58,22.13,22.35,1302000,29099700.0,1.0,24.6,20.12,1,0,18,,2024-03-27,22.35,-0.0004472271914131021,False,True
2024-03-27,000007.SZ,22.32,22.54,22.07,22.29,1304200,29070618.0,1.0,24.59,20.12,1,0,19,,2024-03-28,22.29,-0.0026845637583893245,False,True
2024-03-28,000007.SZ,22.24,22.46,21.96,22.18,1306400,28975952.0,1.0,24.52,20.06,1,0,20,,2024-03-29,22.18,-0.004934948407357531,False,True
2024-03-29,000007.SZ,22.1,22.32,21.81,22.03,1308600,28828458.0,1.0,24.4,19.96,1,0,21,,2024-04-01,22.03,-0.006762849413886274,False,True
2024-04-01,000007.SZ,21.94,22.16,21.62,21.84,1310800,28627872.0,1.0,24.23,19.83,1,0,22,,2024-04-02,21.84,-0.008624602814344184,False,True
2024-04-02,000007.SZ,21.74,21.96,21.41,21.63,1313000,28400190.0,1.0,24.02,19.66,1,0,23,,2024-04-03,21.63,-0.009615384615384692,False,True
2024-04-03,000007.SZ,21.52,21.74,21.19,21.4,1315200,28145280.0,1.0,23.79,19.47,1,0,24,,2024-04-04,21.4,-0.010633379565418433,False,True
2024-04-04,000007.SZ,21.28,21.49,20.95,21.16,1317400,27876184.0,1.0,23.54,19.26,1,0,25,,2024-04-05,21.16,-0.01121495327102795,False,True
2024-04-05,000007.SZ,21.04,21.25,20.71,20.92,1319600,27606032.0,1.0,23.28,19.04,1,0,26,,2024-04-08,20.92,-0.011342155009451682,False,True
2024-04-08,000007.SZ,20.81,21.02,20.49,20.7,1321800,27361260.0,1.0,23.01,18.83,1,0,27,,2024-04-09,20.7,-0.01051625239005749,False,True
2024-04-09,000007.SZ,20.6,20.81,20.29,20.5,1324000,27142000.0,1.0,22.77,18.63,1,0,28,,2024-04-10,20.5,-0.009661835748792202,False,True
2024-04-10,000007.SZ,20.42,20.62,20.13,20.33,1326200,26961646.0,1.0,22.55,18.45,1,0,29,,2024-04-11,20.33,-0.008292682926829387,False,True
2024-04-11,000007.SZ,20.26,20.46,19.99,20.19,1328400,26820396.0,1.0,22.36,18.3,1,0,30,,2024-04-12,20.19,-0.006886374815543439,False,True
2024-04-12,000007.SZ,20.14,20.34,19.89,20.09,1330600,26731754.0,1.0,22.21,18.17,1,0,31,,2024-04-15,20.09,-0.004952947003467156,False,True
2024-04-15,000007.SZ,20.06,20.26,19.84,20.04,1332800,26709312.0,1.0,22.1,18.08,1,0,32,,2024-04-16,20.04,-0.002488800398208091,False,True
2024-04-16,000007.SZ,20.04,20.24,19.84,20.04,1335000,26753400.0,1.0,22.04,18.04,1,0,33,,2024-04-17,20.04,0.0,False,True
2024-04-17,000007.SZ,20.06,20.29,19.86,20.09,1337200,26864348.0,1.0,22.04,18.04,1,0,34,,2024-04-18,20.09,0.0024950099800400416,False,True
2024-04-18,000007.SZ,20.14,20.39,19.94,20.19,1339400,27042486.0,1.0,22.1,18.08,1,0,35,,2024-04-19,20.19,0.004977600796416182,False,True
2024-04-19,000007.SZ,20.27,20.55,20.07,20.35,1341600,27301560.0,1.0,22.21,18.17,1,0,36,,2024-04-22,20.35,0.007924715205547272,False,True
2024-04-22,000007.SZ,20.45,20.77,20.25,20.56,1343800,27628528.0,1.0,22.39,18.32,1,0,37,,2024-04-23,20.56,0.010319410319410194,False,True
2024-04-23,000007.SZ,20.69,21.03,20.48,20.82,1346000,28023720.0,1.0,22.62,18.5,1,0,38,,2024-04-24,20.82,0.012645914396887337,False,True
2024-04-24,000007.SZ,20.97,21.33,20.76,21.12,1348200,28473984.0,1.0,22.9,18.74,1,0,39,,2024-04-25,21.12,0.014409221902017322,False,True
2024-04-25,000007.SZ,21.3,21.68,21.09,21.47,1350400,28993088.0,1.0,23.23,19.01,1,0,40,,2024-04-26,21.47,0.016571969696969502,False,True
2024-04-26,000007.SZ,21.66,22.07,21.44,21.85,1352600,29554310.0,1.0,23.62,19.32,1,0,41,,2024-04-29,21.85,0.017699115044247815,False,True
2024-04-29,000007.SZ,22.06,22.48,21.84,22.26,1354800,30157848.0,1.0,24.04,19.67,1,0,42,,2024-04-30,22.26,0.01876430205949653,False,True
2024-04-30,000007.SZ,22.47,22.91,22.25,22.68,1357000,30776760.0,1.0,24.49,20.03,1,0,43,,2024-05-01,22.68,0.018867924528301883,False,True
2024-05-01,000007.SZ,22.9,23.34,22.67,23.11,1359200,31411112.0,1.0,24.95,20.41,1,0,44,,2024-05-02,23.11,0.01895943562610225,False,True
2024-05-02,000007.SZ,23.32,23.78,23.09,23.54,1361400,32047356.0,1.0,25.42,20.8,1,0,45,,2024-05-03,23.54,0.01860666378191267,False,True
2024-05-03,000007.SZ,23.74,24.19,23.5,23.95,1363600,32658220.0,1.0,25.89,21.19,1,0,46,,2024-05-06,23.95,0.01741716227697543,False,True
2024-05-06,000007.SZ,24.14,24.57,23.9,24.33,1365800,33229914.0,1.0,26.35,21.56,1,0,47,,2024-05-07,24.33,0.01586638830897691,False,True
2024-05-07,000007.SZ,24.5,24.92,24.26,24.67,1368000,33748560.0,1.0,26.76,21.9,1,0,48,,2024-05-08,24.67,0.013974517057131264,False,True
2024-05-08,000007.SZ,24.82,25.21,24.57,24.96,1370200,34200192.0,1.0,27.14,22.2,1,0,49,,2024-05-09,24.96,0.011755168220510814,False,True
2024-05-09,000007.SZ,25.07,25.43,24.82,25.18,1372400,34557032.0,1.0,27.46,22.46,1,0,50,,2024-05-10,25.18,0.008814102564102422,False,True
2024-05-10,000007.SZ,25.26,25.58,25.01,25.33,1374600,34818618.0,1.0,27.7,22.66,1,0,51,,2024-05-13,25.33,0.005957108816520895,False,True
2024-05-13,000007.SZ,25.36,25.65,25.11,25.4,1376800,34970720.0,1.0,27.86,22.8,1,0,52,,2024-05-14,25.4,0.0027635215159889093,False,True
2024-05-14,000007.SZ,25.4,25.65,25.14,25.39,1379000,35012810.0,1.0,27.94,22.86,1,0,53,,2024-05-15,25.39,-0.0003937007874015297,False,True
2024-05-15,000007.SZ,25.34,25.59,25.04,25.29,1381200,34930548.0,1.0,27.93,22.85,1,0,54,,2024-05-16,25.29,-0.003938558487593613,False,True
2024-05-16,000007.SZ,25.2,25.45,24.86,25.11,1383400,34737174.0,1.0,27.82,22.76,1,0,55,,2024-05-17,25.11,-0.007117437722419906,False,True
2024-05-17,000007.SZ,24.98,25.23,24.6,24.85,1385600,34432160.0,1.0,27.62,22.6,1,0,56,,2024-05-20,24.85,-0.010354440461967318,False,True
2024-05-20,000007.SZ,24.68,24.93,24.27,24.52,1387800,34028856.0,1.0,27.34,22.36,1,0,57,,2024-05-21,24.52,-0.013279678068410572,False,True
2024-05-21,000007.SZ,24.32,24.56,23.89,24.13,1390000,33540700.0,1.0,26.97,22.07,1,0,58,,2024-05-22,24.13,-0.015905383360522052,False,True
2024-05-22,000007.SZ,23.91,24.15,23.45,23.69,1392200,32981218.0,1.0,26.54,21.72,1,0,59,,2024-05-23,23.69,-0.018234562784914976,False,True
2024-05-23,000007.SZ,23.45,23.68,22.98,23.21,1394400,32364024.0,1.0,26.06,21.32,1,0,60,,2024-05-24,23.21,-0.020261713803292558,True,True
2024-05-24,000007.SZ,22.96,23.19,22.48,22.71,1396600,31716786.0,1.0,25.53,20.89,1,0,61,,2024-05-27,22.71,-0.02154243860405003,True,True
2024-05-27,000007.SZ,22.46,22.68,21.98,22.2,1398800,31053360.0,1.0,24.98,20.44,1,0,62,,2024-05-28,22.2,-0.022457067371202233,True,True
2024-05-28,000007.SZ,21.94,22.16,21.47,21.69,1401000,30387690.0,1.0,24.42,19.98,1,0,63,,2024-05-29,21.69,-0.02297297297297285,True,True
2024-05-29,000007.SZ,21.44,21.65,20.98,21.19,1403200,29733808.0,1.0,23.86,19.52,1,0,64,,2024-05-30,21.19,-0.02305209774089445,True,True
2024-05-30,000007.SZ,20.96,21.17,20.51,20.72,1405400,29119888.0,1.0,23.31,19.07,1,0,65,,2024-05-31,20.72,-0.022180273714016208,True,True
2024-05-31,000007.SZ,20.5,20.7,20.09,20.29,1407600,28560204.0,1.0,22.79,18.65,1,0,66,,2024-06-03,20.29,-0.02075289575289574,True,True
2024-06-03,000007.SZ,20.1,20.3,19.7,19.9,1409800,28055020.0,1.0,22.32,18.26,1,0,67,,2024-06-04,19.9,-0.01922129127649086,True,True
2024-06-04,000007.SZ,19.73,19.93,19.36,19.56,1412000,27618720.0,1.0,21.89,17.91,1,0,68,,2024-06-05,19.56,-0.0170854271356784,True,True
2024-06-05,000007.SZ,19.42,19.61,19.09,19.28,1414200,27265776.0,1.0,21.52,17.6,1,0,69,,2024-06-06,19.28,-0.014314928425357754,True,True
2024-06-06,000007.SZ,19.17,19.36,18.87,19.06,1416400,26996584.0,1.0,21.21,17.35,1,0,70,,2024-06-07,19.06,-0.011410788381742809,True,True
2024-06-07,000007.SZ,18.98,19.17,18.71,18.9,1418600,26811540.0,1.0,20.97,17.15,1,0,71,,2024-06-10,18.9,-0.008394543546694666,True,True
2024-06-10,000007.SZ,18.85,19.04,18.61,18.8,1420800,26711040.0,1.0,20.79,17.01,1,0,72,,2024-06-11,18.8,-0.005291005291005124,True,True
2024-06-11,000007.SZ,18.78,18.97,18.58,18.77,1423000,26709710.0,1.0,20.68,16.92,1,0,73,,2024-06-12,18.77,-0.0015957446808511078,True,True
2024-06-12,000007.SZ,18.78,18.99,18.59,18.8,1425200,26793760.0,1.0,20.65,16.89,1,0,74,,2024-06-13,18.8,0.0015982951518380695,True,True
2024-06-13,000007.SZ,18.85,19.09,18.66,18.9,1427400,26977860.0,1.0,20.68,16.92,1,0,75,,2024-06-14,18.9,0.005319148936170137,True,True
2024-06-14,000007.SZ,18.98,19.25,18.79,19.06,1429600,27248176.0,1.0,20.79,17.01,1,0,76,,2024-06-17,19.06,0.00846560846560851,True,True
2024-06-17,000007.SZ,19.17,19.47,18.98,19.28,1431800,27605104.0,1.0,20.97,17.15,1,0,77,,,19.28,0.011542497376705319,True,True
2024-01-02,000008.SZ,20.08,20.47,19.88,20.27,1215000,24628050.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-03,20.27,,False,False
2024-01-03,000008.SZ,20.1,20.51,19.9,20.31,1217200,24721332.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-04,20.31,0.0019733596447952806,False,False
2024-01-04,000008.SZ,20.12,20.55,19.92,20.35,1219400,24814790.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-05,20.35,0.001969473165928326,False,False
2024-01-05,000008.SZ,20.13,20.57,19.93,20.37,1221600,24883992.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-08,20.37,0.0009828009828010131,False,False
2024-01-08,000008.SZ,20.14,20.58,19.94,20.38,1223800,24941044.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-09,20.38,0.0004909180166912108,False,False
2024-01-09,000008.SZ,20.14,20.58,19.94,20.38,1226000,24985880.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-10,20.38,0.0,False,False
2024-01-10,000008.SZ,20.14,20.58,19.94,20.38,1228200,25030716.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-11,20.38,0.0,False,False
2024-01-11,000008.SZ,20.13,20.56,19.93,20.36,1230400,25050944.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-12,20.36,-0.0009813542688910104,False,False
2024-01-12,000008.SZ,20.11,20.53,19.91,20.33,1232600,25058758.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-15,20.33,-0.0014734774066798018,False,False
2024-01-15,000008.SZ,20.1,20.49,19.9,20.29,1234800,25054092.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-16,20.29,-0.001967535661583808,False,False
2024-01-16,000008.SZ,20.07,20.44,19.87,20.24,1237000,25036880.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-17,20.24,-0.00246426811237066,False,False
2024-01-17,000008.SZ,20.04,20.38,19.84,20.18,1239200,25007056.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-18,20.18,-0.0029644268774703386,False,False
2024-01-18,000008.SZ,20.01,20.32,19.81,20.12,1241400,24976968.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-19,20.12,-0.0029732408325073845,False,False
2024-01-19,000008.SZ,19.98,20.26,19.78,20.06,1243600,24946616.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-22,20.06,-0.0029821073558649047,False,False
2024-01-22,000008.SZ,19.94,20.19,19.74,19.99,1245800,24903542.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-23,19.99,-0.0034895314057826754,False,False
2024-01-23,000008.SZ,19.91,20.12,19.71,19.92,1248000,24860160.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-24,19.92,-0.0035017508754375815,False,False
2024-01-24,000008.SZ,19.88,20.08,19.65,19.85,1250200,24816470.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-25,19.85,-0.003514056224899642,False,False
2024-01-25,000008.SZ,19.84,20.04,19.58,19.78,1252400,24772472.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-26,19.78,-0.0035264483627204246,False,False
2024-01-26,000008.SZ,19.81,20.01,19.52,19.72,1254600,24740712.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-29,19.72,-0.0030333670374116384,False,False
2024-01-29,000008.SZ,19.78,19.98,19.46,19.66,1256800,24708688.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-30,19.66,-0.0030425963488842633,False,False
2024-01-30,000008.SZ,19.76,19.96,19.41,19.61,1259000,24688990.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-01-31,19.61,-0.0025432349949136013,False,False
2024-01-31,000008.SZ,19.73,19.93,19.36,19.56,1261200,24669072.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-01,19.56,-0.0025497195308515908,False,False
2024-02-01,000008.SZ,19.72,19.92,19.33,19.53,1263400,24674202.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-02,19.53,-0.0015337423312882237,False,False
2024-02-02,000008.SZ,19.7,19.9,19.31,19.51,1265600,24691856.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-05,19.51,-0.0010240655401945187,False,False
2024-02-05,000008.SZ,19.7,19.9,19.3,19.49,1267800,24709422.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-06,19.49,-0.001025115325474224,False,False
2024-02-06,000008.SZ,19.7,19.9,19.3,19.49,1270000,24752300.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-07,19.49,0.0,False,False
2024-02-07,000008.SZ,19.7,19.9,19.3,19.5,1272200,24807900.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-08,19.5,0.0005130836326321386,False,False
2024-02-08,000008.SZ,19.7,19.9,19.31,19.51,1274400,24863544.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-09,19.51,0.0005128205128206442,False,False
2024-02-09,000008.SZ,19.72,19.92,19.34,19.54,1276600,24944764.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-12,19.54,0.0015376729882110585,False,False
2024-02-12,000008.SZ,19.74,19.94,19.37,19.57,1278800,25026116.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-13,19.57,0.0015353121801433556,False,False
2024-02-13,000008.SZ,19.76,19.96,19.42,19.62,1281000,25133220.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-14,19.62,0.0025549310168626604,False,False
2024-02-14,000008.SZ,19.78,19.98,19.47,19.67,1283200,25240544.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-15,19.67,0.0025484199796126372,False,False
2024-02-15,000008.SZ,19.81,20.01,19.52,19.72,1285400,25348088.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-16,19.72,0.002541942043721157,False,False
2024-02-16,000008.SZ,19.84,20.04,19.58,19.78,1287600,25468728.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-19,19.78,0.0030425963488844854,False,False
2024-02-19,000008.SZ,19.87,20.07,19.64,19.84,1289800,25589632.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-20,19.84,0.0030333670374114163,False,False
2024-02-20,000008.SZ,19.9,20.1,19.69,19.89,1292000,25697880.0,1.0,21.89,17.91,0,0,0,尚未上市,2024-02-21,19.89,0.002520161290322509,False,False
